street_address,laboratory,lab_data_availability,sample_id,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.54,ND,1.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,2-Butanone,1.59,0.54,4.69,1.59
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"cis-1,2-Dichloroethene",0.818,0.54,3.24,2.14
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Ethyl Acetate,ND,1.35,ND,4.86
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Chloroform,ND,0.54,ND,2.64
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Tetrahydrofuran,ND,0.54,ND,1.59
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloroethane",ND,0.54,ND,2.19
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,n-Hexane,4.8,0.54,16.9,1.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,1,1-Trichloroethane",ND,0.54,ND,2.95
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Benzene,ND,0.54,ND,1.73
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Carbon tetrachloride,ND,0.54,ND,3.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Cyclohexane,6.42,0.54,22.1,1.86
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloropropane",ND,0.54,ND,2.5
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Bromodichloromethane,ND,0.54,ND,3.62
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dioxane",ND,0.54,ND,1.95
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Trichloroethene,ND,0.54,ND,2.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.54,ND,2.52
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Heptane,2.98,0.54,12.2,2.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.54,ND,2.45
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,4-Methyl-2-pentanone,ND,0.54,ND,2.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.54,ND,2.45
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,1,2-Trichloroethane",ND,0.54,ND,2.95
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Toluene,ND,0.54,ND,2.03
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,2-Hexanone,ND,0.54,ND,2.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Dibromochloromethane,ND,0.54,ND,4.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dibromoethane",ND,0.54,ND,4.15
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Tetrachloroethene,ND,0.54,ND,3.66
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Chlorobenzene,ND,0.54,ND,2.49
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Ethylbenzene,ND,0.54,ND,2.35
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,ND,1.08,ND,4.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.54,ND,5.58
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.54,ND,2.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.54,ND,3.71
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,ND,0.54,ND,2.35
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.54,ND,2.65
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.54,ND,2.65
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.54,ND,2.65
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.54,ND,2.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.54,ND,3.25
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.54,ND,3.25
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.54,ND,3.25
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.54,ND,4.01
Greenpoint Landing G1,Alpha Analytical,Yes,SV-2,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.54,ND,5.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Propylene,7.19,1.4,12.4,2.41
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Dichlorodifluoromethane,0.635,0.562,3.14,2.78
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Chloromethane,0.961,0.562,1.98,1.16
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Freon-114,ND,0.562,ND,3.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Vinyl chloride,ND,0.562,ND,1.44
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.562,ND,1.24
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Bromomethane,ND,0.562,ND,2.18
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Chloroethane,ND,0.562,ND,1.48
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Ethanol,7.69,7.03,14.5,13.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.562,ND,2.46
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Acetone,118,2.81,280,6.68
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Trichlorofluoromethane,ND,0.562,ND,3.16
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Isopropanol,ND,1.4,ND,3.44
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethene",ND,0.562,ND,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Methylene chloride,8.61,2.81,29.9,9.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,3-Chloropropene,ND,0.562,ND,1.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Carbon disulfide,8.49,0.562,26.4,1.75
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Freon-113,ND,0.562,ND,4.31
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.562,ND,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethane",ND,0.562,ND,2.27
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Methyl tert butyl ether,ND,0.562,ND,2.03
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.562,ND,1.98
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,2-Butanone,4.88,0.562,14.4,1.66
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.562,ND,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Ethyl Acetate,ND,1.4,ND,5.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Chloroform,1.67,0.562,8.16,2.74
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Tetrahydrofuran,ND,0.562,ND,1.66
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloroethane",ND,0.562,ND,2.27
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,n-Hexane,2.58,0.562,9.09,1.98
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,1,1-Trichloroethane",ND,0.562,ND,3.07
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Benzene,3.96,0.562,12.7,1.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Carbon tetrachloride,ND,0.562,ND,3.54
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Cyclohexane,5.72,0.562,19.7,1.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloropropane",46.5,0.562,215,2.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Bromodichloromethane,ND,0.562,ND,3.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dioxane",ND,0.562,ND,2.03
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Trichloroethene,2.21,0.562,11.9,3.02
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.562,ND,2.62
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Heptane,2.02,0.562,8.28,2.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.562,ND,2.55
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,4-Methyl-2-pentanone,ND,0.562,ND,2.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.562,ND,2.55
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,1,2-Trichloroethane",ND,0.562,ND,3.07
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Toluene,4.04,0.562,15.2,2.12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,2-Hexanone,ND,0.562,ND,2.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Dibromochloromethane,ND,0.562,ND,4.79
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dibromoethane",ND,0.562,ND,4.32
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Tetrachloroethene,7.17,0.562,48.6,3.81
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Chlorobenzene,ND,0.562,ND,2.59
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Ethylbenzene,1.24,0.562,5.39,2.44
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,2.49,1.12,10.8,4.86
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.562,ND,5.81
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.562,ND,2.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.562,ND,3.86
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,1.52,0.562,6.6,2.44
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.562,ND,2.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",0.565,0.562,2.78,2.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",0.658,0.562,3.23,2.76
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.562,ND,2.91
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.562,ND,3.38
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.562,ND,3.38
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.562,ND,3.38
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.562,ND,4.17
Greenpoint Landing G1,Alpha Analytical,Yes,SV-3,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.562,ND,5.99
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Propylene,179,1.36,308,2.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Dichlorodifluoromethane,2.46,0.543,12.2,2.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Chloromethane,0.815,0.543,1.68,1.12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Freon-114,ND,0.543,ND,3.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Vinyl chloride,ND,0.543,ND,1.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.543,ND,1.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Bromomethane,ND,0.543,ND,2.11
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Chloroethane,ND,0.543,ND,1.43
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Ethanol,19.1,6.79,36,12.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.543,ND,2.37
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Acetone,72,2.72,171,6.46
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Trichlorofluoromethane,ND,0.543,ND,3.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Isopropanol,1.51,1.36,3.71,3.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethene",ND,0.543,ND,2.15
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Methylene chloride,ND,2.72,ND,9.45
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,3-Chloropropene,ND,0.543,ND,1.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Carbon disulfide,64.2,0.543,200,1.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Freon-113,ND,0.543,ND,4.16
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.543,ND,2.15
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethane",ND,0.543,ND,2.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Methyl tert butyl ether,ND,0.543,ND,1.96
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.543,ND,1.91
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,2-Butanone,7.97,0.543,23.5,1.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.543,ND,2.15
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Ethyl Acetate,ND,1.36,ND,4.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Chloroform,ND,0.543,ND,2.65
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Tetrahydrofuran,ND,0.543,ND,1.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloroethane",ND,0.543,ND,2.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,n-Hexane,26.2,0.543,92.3,1.91
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,1,1-Trichloroethane",ND,0.543,ND,2.96
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Benzene,1.8,0.543,5.75,1.73
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Carbon tetrachloride,ND,0.543,ND,3.42
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Cyclohexane,24.2,0.543,83.3,1.87
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloropropane",ND,0.543,ND,2.51
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Bromodichloromethane,ND,0.543,ND,3.64
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dioxane",ND,0.543,ND,1.96
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Trichloroethene,ND,0.543,ND,2.92
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.543,ND,2.54
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Heptane,9.54,0.543,39.1,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.543,ND,2.47
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,4-Methyl-2-pentanone,ND,0.543,ND,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.543,ND,2.47
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,1,2-Trichloroethane",ND,0.543,ND,2.96
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Toluene,1.35,0.543,5.09,2.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,2-Hexanone,ND,0.543,ND,2.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Dibromochloromethane,ND,0.543,ND,4.63
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dibromoethane",ND,0.543,ND,4.17
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Tetrachloroethene,65.2,0.543,442,3.68
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Chlorobenzene,ND,0.543,ND,2.5
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Ethylbenzene,ND,0.543,ND,2.36
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,ND,1.09,ND,4.73
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.543,ND,5.61
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.543,ND,2.31
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.543,ND,3.73
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,ND,0.543,ND,2.36
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.543,ND,2.67
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.543,ND,2.67
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.543,ND,2.67
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.543,ND,2.81
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.543,ND,3.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.543,ND,3.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.543,ND,3.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.543,ND,4.03
Greenpoint Landing G1,Alpha Analytical,Yes,SV-4,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.543,ND,5.79
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Propylene,3.87,1.36,6.66,2.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Dichlorodifluoromethane,ND,0.543,ND,2.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Chloromethane,0.755,0.543,1.56,1.12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Freon-114,ND,0.543,ND,3.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Vinyl chloride,ND,0.543,ND,1.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.543,ND,1.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Bromomethane,ND,0.543,ND,2.11
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Chloroethane,ND,0.543,ND,1.43
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Ethanol,9.65,6.79,18.2,12.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-5,2013-09-18,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.543,ND,2.37
