street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 842-846 Flushing Ave,18SV3,Benzyl chloride,ND,0.193,0.193,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Carbon Disulfide,1.54,0.32100000000000001,0.32100000000000001,4.79,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Carbon Tetrachloride,5.2999999999999999E-2,3.2000000000000001E-2,3.2000000000000001E-2,0.33,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Chlorobenzene,ND,0.217,0.217,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Chloroethane,ND,0.379,0.379,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Chloroform,1.1000000000000001,0.20499999999999999,0.20499999999999999,5.37,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
