street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 59-63 North 6th Street,SV-4,"m,p-Xylene",5.55,0.230,24.1,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Methyl Ethyl Ketone,10.0,0.339,29.5,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Methyl tert-butyl ether(MTBE),ND,0.278,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Methylene Chloride,0.350,0.288,1.22,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,n-Butylbenzene,ND,0.182,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,o-Xylene,1.99,0.230,8.64,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Propylene,7.53,0.581,13.0,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,sec-Butylbenzene,ND,0.182,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Styrene,ND,0.235,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Tetrachloroethene,0.090,0.037,0.610,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Tetrahydrofuran,12.0,0.339,35.4,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Toluene,15.7,0.266,59.1,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"trans-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Trichloroethene,ND,0.047,ND,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Trichlorofluoromethane,0.460,0.178,2.58,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Trichlorotrifluoroethane,ND,0.130,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Vinyl Chloride,ND,0.098,ND,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,% Bromofluorobenzene,103,%,103,%,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,NA,"Collected by: Received by:
Analyzed by:",NA,NA,NA,NA,"10:55
15:35",phoenix
SV 59-63 North 6th Street,SV-1,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,1,1-Trichloroethane",3.86,0.183,21.0,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,1-Dichloroethane",ND,0.247,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,1-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2,4-Trimethylbenzene",7.64,0.204,37.5,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2-Dichloroethane",ND,0.247,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2-dichloropropane",ND,0.216,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,2-Dichlorotetrafluoroethane",ND,0.143,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,3,5-Trimethylbenzene",2.17,0.204,10.7,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,3-Butadiene",ND,0.452,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,3-Dichlorobenzene",ND,0.166,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,4-Dichlorobenzene",ND,0.166,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"1,4-Dioxane",ND,0.278,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,2-Hexanone(MBK),ND,0.244,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,4-Ethyltoluene,1.69,0.204,8.30,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,4-Isopropyltoluene,0.340,0.182,1.86,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,4-Methyl-2-pentanone(MIBK),ND,0.244,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Acetone,54.2,0.421,129,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Acrylonitrile,ND,0.461,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Benzene,0.600,0.313,1.92,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Benzyl chloride,ND,0.193,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Bromodichloromethane,ND,0.149,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Bromoform,ND,0.097,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Bromomethane,ND,0.258,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Carbon Disulfide,0.840,0.321,2.61,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Carbon Tetrachloride,0.060,0.040,0.377,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Chlorobenzene,ND,0.217,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Chloroethane,ND,0.379,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Chloroform,1.96,0.205,9.56,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Chloromethane,ND,0.484,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"Cis-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"cis-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Cyclohexane,ND,0.291,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Dibromochloromethane,ND,0.117,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Dichlorodifluoromethane,0.310,0.202,1.53,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Ethanol,3.46,0.531,6.52,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Ethyl acetate,ND,0.278,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Ethylbenzene,4.41,0.230,19.1,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Heptane,1.72,0.244,7.04,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Hexachlorobutadiene,ND,0.094,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Hexane,0.840,0.284,2.96,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Isopropylalcohol,1.09,0.407,2.68,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Isopropylbenzene,0.310,0.204,1.52,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"m,p-Xylene",18.0,0.230,78.1,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Methyl Ethyl Ketone,2.67,0.339,7.87,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Methyl tert-butyl ether(MTBE),ND,0.278,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Methylene Chloride,0.490,0.288,1.70,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,n-Butylbenzene,0.440,0.182,2.41,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,o-Xylene,6.38,0.230,27.7,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Propylene,0.800,0.581,1.38,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,sec-Butylbenzene,ND,0.182,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Styrene,0.660,0.235,2.81,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Tetrachloroethene,74.0,0.037,502,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Tetrahydrofuran,2.00,0.339,5.89,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,Toluene,19.0,0.266,71.6,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-1,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
