street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
160154,SV-4,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,3,5-Trimethylbenzene",6.61,0.20399999999999999,32.5,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,4-Ethyltoluene,5.3,0.20399999999999999,26,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,4-Isopropyltoluene,0.48399999999999999,0.182,2.66,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,4-Methyl-2-pentanone(MIBK),0.33200000000000002,0.24399999999999999,1.36,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Acetone,5.99,0.42099999999999999,14.2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Acrylonitrile,ND,0.46100000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Benzene,2.5299999999999998,0.313,8.08,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Benzyl chloride,ND,0.193,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Bromodichloromethane,7.16,0.14899999999999999,47.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Bromoform,ND,9.7000000000000003E-2,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Bromomethane,ND,0.25800000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,Carbon Disulfide,3.91,0.32100000000000001,12.2,1,2016-06-22T04:00:00Z,KCA,1
